,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Lead_proteins
158,prerank,NRAGE signals death through JNK,0.6428571428571429,0.8475086290822195,0.7349624060150376,0.9193462393367776,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
159,prerank,CDC42 GTPase cycle,0.6428571428571429,0.8475086290822195,0.7349624060150376,0.9193462393367776,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
160,prerank,RAC1 GTPase cycle,0.6428571428571429,0.8475086290822195,0.7349624060150376,0.9193462393367776,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
161,prerank,"Cell death signalling via NRAGE, NRIF and NADE",0.6428571428571429,0.8475086290822195,0.7349624060150376,0.9193462393367776,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
162,prerank,RHOB GTPase cycle,0.6428571428571429,0.8475086290822195,0.7349624060150376,0.9193462393367776,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
163,prerank,Disorders of transmembrane transporters,0.6000000000000001,0.8426017507547473,0.748898678414097,0.9229761736236101,1.0,2/2,42.11%,APOA1;CP,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
164,prerank,PPARA activates gene expression,0.555134624067057,0.8332809095205805,0.7537878787878788,0.9245566444138306,1.0,1/3,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
165,prerank,Regulation of lipid metabolism by PPARalpha,0.555134624067057,0.8332809095205805,0.7537878787878788,0.9245566444138306,1.0,1/3,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
166,prerank,Glycogen metabolism,-0.625,-0.8299277703858581,0.7735470941883767,1.0,1.0,1/1,40.35%,PYGM,A0A0M4FEM1;B2RB32;B4DRQ4;B4DRW6;P11217;P11217-2
167,prerank,Glycogen breakdown (glycogenolysis),-0.625,-0.8299277703858581,0.7735470941883767,1.0,1.0,1/1,40.35%,PYGM,A0A0M4FEM1;B2RB32;B4DRQ4;B4DRW6;P11217;P11217-2
168,prerank,Cytoprotection by HMOX1,-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
169,prerank,Respiratory electron transport,-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
170,prerank,Cellular response to chemical stress,-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
171,prerank,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
172,prerank,Transcriptional Regulation by TP53,-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
173,prerank,TP53 Regulates Metabolic Genes,-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
174,prerank,The citric acid (TCA) cycle and respiratory electron transport,-0.6071428571428571,-0.8189247311827955,0.7559523809523809,1.0,1.0,1/1,42.11%,NDUFA4,A0A024R9Z0;O00483
175,prerank,Diseases of hemostasis,0.625,0.8152324614104821,0.8154761904761905,0.9311369211029223,1.0,1/1,38.60%,SERPING1,A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
176,prerank,Defective SERPING1 causes hereditary angioedema,0.625,0.8152324614104821,0.8154761904761905,0.9311369211029223,1.0,1/1,38.60%,SERPING1,A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
177,prerank,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),0.625,0.8152324614104821,0.8154761904761905,0.9311369211029223,1.0,1/1,38.60%,SERPING1,A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
178,prerank,Signaling by Nuclear Receptors,-0.5892857142857143,-0.7923486956931924,0.8153241650294696,1.0,1.0,1/1,43.86%,CPT1A,A0A024R5F4;B2RAQ8;P50416;P50416-2
179,prerank,Signaling by Retinoic Acid,-0.5892857142857143,-0.7923486956931924,0.8153241650294696,1.0,1.0,1/1,43.86%,CPT1A,A0A024R5F4;B2RAQ8;P50416;P50416-2
180,prerank,RORA activates gene expression,-0.5892857142857143,-0.7923486956931924,0.8153241650294696,1.0,1.0,1/1,43.86%,CPT1A,A0A024R5F4;B2RAQ8;P50416;P50416-2
181,prerank,Carnitine metabolism,-0.5892857142857143,-0.7923486956931924,0.8153241650294696,1.0,1.0,1/1,43.86%,CPT1A,A0A024R5F4;B2RAQ8;P50416;P50416-2
182,prerank,Transport of small molecules,0.48352377215996334,0.783823073062421,0.8428571428571429,0.9715610441059063,1.0,4/6,47.37%,APOA1;A2M;CP;ATP2A2,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;B2R950;B7Z7M2;F8W7L3;H0YFH1;P01023;P20742;P20742-2;Q9BQ22;A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2;P16615-2
183,prerank,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.5568727970027639,0.7740763143847311,0.8374455732946299,0.9613710774087141,1.0,1/2,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
184,prerank,Signaling by Rho GTPases,0.5568727970027639,0.7740763143847311,0.8374455732946299,0.9613710774087141,1.0,1/2,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
185,prerank,RHO GTPase cycle,0.5568727970027639,0.7740763143847311,0.8374455732946299,0.9613710774087141,1.0,1/2,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
186,prerank,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.5892857142857143,0.76987987689864,0.8638297872340426,0.9220593018101065,1.0,1/1,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
187,prerank,"Transport of bile salts and organic acids, metal ions and amine compounds",0.5892857142857143,0.76987987689864,0.8638297872340426,0.9220593018101065,1.0,1/1,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
188,prerank,Metal ion SLC transporters,0.5892857142857143,0.76987987689864,0.8638297872340426,0.9220593018101065,1.0,1/1,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
189,prerank,SLC-mediated transmembrane transport,0.5892857142857143,0.76987987689864,0.8638297872340426,0.9220593018101065,1.0,1/1,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
190,prerank,SLC transporter disorders,0.5892857142857143,0.76987987689864,0.8638297872340426,0.9220593018101065,1.0,1/1,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
191,prerank,Defective CP causes aceruloplasminemia (ACERULOP),0.5892857142857143,0.76987987689864,0.8638297872340426,0.9220593018101065,1.0,1/1,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
192,prerank,DNA Repair,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
193,prerank,DNA Damage Recognition in GG-NER,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
194,prerank,Nucleotide Excision Repair,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
195,prerank,Membrane Trafficking,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
196,prerank,Transcription-Coupled Nucleotide Excision Repair (TC-NER),-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
197,prerank,Cargo recognition for clathrin-mediated endocytosis,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
198,prerank,Formation of TC-NER Pre-Incision Complex,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
199,prerank,Global Genome Nucleotide Excision Repair (GG-NER),-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
200,prerank,Neddylation,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
201,prerank,Clathrin-mediated endocytosis,-0.5714285714285714,-0.7589208006962577,0.8715596330275229,0.9870151283637362,1.0,1/1,45.61%,COPS5,A0A024R7W9;E5RFS1;E5RG35;E5RHF2;E5RHH5;E5RK55;H0UI27;Q59GH5;Q92905
202,prerank,Ion transport by P-type ATPases,-0.4727272727272727,-0.7411821549363817,0.903954802259887,0.9812257423508619,1.0,2/2,56.14%,ATP1A1;ATP2A2,B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02;P16615-2
203,prerank,Cardiac conduction,-0.4727272727272727,-0.7411821549363817,0.903954802259887,0.9812257423508619,1.0,2/2,56.14%,ATP1A1;ATP2A2,B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02;P16615-2
204,prerank,Ion homeostasis,-0.4727272727272727,-0.7411821549363817,0.903954802259887,0.9812257423508619,1.0,2/2,56.14%,ATP1A1;ATP2A2,B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02;P16615-2
205,prerank,The NLRP3 inflammasome,-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
206,prerank,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
207,prerank,Parasitic Infection Pathways,-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
208,prerank,Cell recruitment (pro-inflammatory response),-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
209,prerank,Inflammasomes,-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
210,prerank,Purinergic signaling in leishmaniasis infection,-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
211,prerank,Leishmania infection,-0.5535714285714285,-0.7306763815125316,0.8994413407821229,0.9245055432006342,1.0,1/1,47.37%,SUGT1,A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
212,prerank,Pre-NOTCH Processing in Golgi,0.5357142857142856,0.7008547008546998,0.9645232815964523,0.9675547884294559,1.0,1/1,47.37%,ATP2A2,P16615-2
213,prerank,Signaling by NOTCH,0.5357142857142856,0.7008547008546998,0.9645232815964523,0.9675547884294559,1.0,1/1,47.37%,ATP2A2,P16615-2
214,prerank,Platelet calcium homeostasis,0.5357142857142856,0.7008547008546998,0.9645232815964523,0.9675547884294559,1.0,1/1,47.37%,ATP2A2,P16615-2
215,prerank,Reduction of cytosolic Ca++ levels,0.5357142857142856,0.7008547008546998,0.9645232815964523,0.9675547884294559,1.0,1/1,47.37%,ATP2A2,P16615-2
216,prerank,Platelet homeostasis,0.5357142857142856,0.7008547008546998,0.9645232815964523,0.9675547884294559,1.0,1/1,47.37%,ATP2A2,P16615-2
217,prerank,Pre-NOTCH Expression and Processing,0.5357142857142856,0.7008547008546998,0.9645232815964523,0.9675547884294559,1.0,1/1,47.37%,ATP2A2,P16615-2
218,prerank,Signal Transduction,0.4298419312602791,0.6963106524927853,0.938034188034188,0.9633515681396151,1.0,2/6,36.84%,KNG1;ABR,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8;A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
219,prerank,alpha-linolenic acid (ALA) metabolism,-0.5178571428571428,-0.6886827458256033,0.974609375,0.9537938171569491,1.0,1/1,50.88%,ACSL1,A8K9T3;B2RB13;B3KV64;B4DFW3;B4DX30;B4E0R0;B7Z3Z9;D6RER0;D6RG07;E7EPM6;E7ERD7;H0Y9U7;H0Y9Z9;P33121;P33121-2;P33121-3;Q108N1;Q108N2;Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-7;Q9UKU0-8;Q9UKU0-9;Q9ULC5;Q9ULC5-3;Q9ULC5-4
220,prerank,Linoleic acid (LA) metabolism,-0.5178571428571428,-0.6886827458256033,0.974609375,0.9537938171569491,1.0,1/1,50.88%,ACSL1,A8K9T3;B2RB13;B3KV64;B4DFW3;B4DX30;B4E0R0;B7Z3Z9;D6RER0;D6RG07;E7EPM6;E7ERD7;H0Y9U7;H0Y9Z9;P33121;P33121-2;P33121-3;Q108N1;Q108N2;Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-7;Q9UKU0-8;Q9UKU0-9;Q9ULC5;Q9ULC5-3;Q9ULC5-4
221,prerank,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,-0.5178571428571428,-0.6886827458256033,0.974609375,0.9537938171569491,1.0,1/1,50.88%,ACSL1,A8K9T3;B2RB13;B3KV64;B4DFW3;B4DX30;B4E0R0;B7Z3Z9;D6RER0;D6RG07;E7EPM6;E7ERD7;H0Y9U7;H0Y9Z9;P33121;P33121-2;P33121-3;Q108N1;Q108N2;Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-7;Q9UKU0-8;Q9UKU0-9;Q9ULC5;Q9ULC5-3;Q9ULC5-4
222,prerank,Iron uptake and transport,0.46574412166789664,0.6507278039354638,0.9770114942528736,0.9923646046904613,1.0,1/2,42.11%,CP,A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
223,prerank,Metabolism of lipids,0.37986297797726265,0.6166459662110574,0.9762419006479481,0.9927159678000721,1.0,5/6,59.65%,APOA1;ACSL6;ACSL1;ACSL5;CPT1A,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;A8K9T3;B2RB13;B3KV64;B4DFW3;B4DX30;B4E0R0;B7Z3Z9;D6RER0;D6RG07;E7EPM6;E7ERD7;H0Y9U7;H0Y9Z9;P33121;P33121-2;P33121-3;Q108N1;Q108N2;Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-7;Q9UKU0-8;Q9UKU0-9;Q9ULC5;Q9ULC5-3;Q9ULC5-4;A8K9T3;B2RB13;B3KV64;B4DFW3;B4DX30;B4E0R0;B7Z3Z9;D6RER0;D6RG07;E7EPM6;E7ERD7;H0Y9U7;H0Y9Z9;P33121;P33121-2;P33121-3;Q108N1;Q108N2;Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-7;Q9UKU0-8;Q9UKU0-9;Q9ULC5;Q9ULC5-3;Q9ULC5-4;A8K9T3;B2RB13;B3KV64;B4DFW3;B4DX30;B4E0R0;B7Z3Z9;D6RER0;D6RG07;E7EPM6;E7ERD7;H0Y9U7;H0Y9Z9;P33121;P33121-2;P33121-3;Q108N1;Q108N2;Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-7;Q9UKU0-8;Q9UKU0-9;Q9ULC5;Q9ULC5-3;Q9ULC5-4;A0A024R5F4;B2RAQ8;P50416;P50416-2
